"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x970095421459714049",2018-03-04 00:35:46,"x552356520","gillianbcohen","@WynonnaFans Feel better, I’m still getting over the flu","Twitter for iPhone","x970094725029089281","x711273393614487552","WynonnaFans",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x711273393614487552","WynonnaFans","en",,,,,,,,,,,,,
"x970095337653325824",2018-03-04 00:35:26,"x602412673","NerissaBauer","RT @DrPanMD: ""'From one flu mom to another,' Hendricks wrote to Heather Murray that day. 'I, too, lost my babygirl to #flu.'""... https://t.…","Twitter Web Client",,,,FALSE,TRUE,0,3,"flu",,,,,,,,,,,,,"x246961837","DrPanMD","en",,,"x970093988991549440","""'From one flu mom to another,' Hendricks wrote to Heather Murray that day. 'I, too, lost my babygirl to #flu.'""... https://t.co/P4uB8tLQGn",,,,,,,,,
"x970095333626740737",2018-03-04 00:35:25,"x416480532","bigIizard","i think i have the flu https://t.co/8vstjpFXBZ","Twitter for iPhone",,,,FALSE,FALSE,1,0,,,,,,"http://pbs.twimg.com/media/DXZ4j4hUQAAiYhF.jpg","https://t.co/8vstjpFXBZ","https://twitter.com/bigIizard/status/970095333626740737/photo/1","photo","http://pbs.twimg.com/media/DXZ4j4hUQAAiYhF.jpg","https://t.co/8vstjpFXBZ","https://twitter.com/bigIizard/status/970095333626740737/photo/1",,,,"en",,,,,"https://api.twitter.com/1.1/geo/id/4ec01c9dbc693497.json","Florida","Florida, USA","admin","United States","US",,,"-87.634643 -79.974307 -79.974307 -87.634643 24.396308 24.396308 31.001056 31.001056"
"x970095310331576320",2018-03-04 00:35:20,"x887348663797854208","Flash_Katie237","@hollyanderson30 @ChrisGaikwad1 @Yankeefan2975 @cassimsafia @TomCavNews @ZP4RKER @Rfourone @xsupermodels @Supermankent31 @YeagerKristel @CandicanesU @KnowledgIsPowa @BringitOnLupita @Wondergal68 @DT2ComicsChat @p_machor @BrittLChristie @willmpolk @aveiestweets @GeekToMeRadio @vlamagirl @n3rdyfangirl @VigilanteJrnlst @westallennn @BeliciaSutton @Emmanuelle3131 thank holly <f0><U+009F><U+0098><U+009A>Fighting off the flu so we can hug in 2 weeks....let's do this! https://t.co/3UxTnHETDj","Twitter Web Client","x970075923394555906","x2414194158","hollyanderson30",FALSE,FALSE,2,0,,,,,,"http://pbs.twimg.com/tweet_video_thumb/DXZ4XWyW0AEF640.jpg","https://t.co/3UxTnHETDj","https://twitter.com/Flash_Katie237/status/970095310331576320/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/DXZ4XWyW0AEF640.jpg","https://t.co/3UxTnHETDj","https://twitter.com/Flash_Katie237/status/970095310331576320/photo/1",,"x2414194158 785993239249555456 24848469 879770792 821458464295763969 825967720747274240 216177858 746825304539226112 754718630563184643 3363927437 3092122937 2981618948 745085334568865792 816725078037643264 794406712715448320 732051949097340928 281905719 79273453 38808908 2968275682 791910521150836736 3046430429 14909662 813492247526309896 841863148273557504 759816994489151490","hollyanderson30 ChrisGaikwad1 Yankeefan2975 cassimsafia TomCavNews ZP4RKER Rfourone xsupermodels Supermankent31 YeagerKristel CandicanesU KnowledgIsPowa BringitOnLupita Wondergal68 DT2ComicsChat p_machor BrittLChristie willmpolk aveiestweets GeekToMeRadio vlamagirl n3rdyfangirl VigilanteJrnlst westallennn BeliciaSutton Emmanuelle3131","en",,,,,,,,,,,,,
"x970095274277396481",2018-03-04 00:35:11,"x738766754843877376","gemini_and_me","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone…","Twitter for iPad",,,,FALSE,TRUE,0,353,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,"x970049175428706315","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",,,,,,,,,
"x970095264550723584",2018-03-04 00:35:09,"x735533306310168576","JKLindsay6528","RT @963kscs: Blake Shelton’s pre show performance. Poor guy has the flu! Still rocking it for the crowd. -@michrod https://t.co/LzqoHlroqk","Twitter for iPhone",,,,FALSE,TRUE,0,33,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/969747470656856064/pu/img/HYlWXeC6pl0VuYP0.jpg","https://t.co/LzqoHlroqk","https://twitter.com/963kscs/status/969747550025773056/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/969747470656856064/pu/img/HYlWXeC6pl0VuYP0.jpg","https://t.co/LzqoHlroqk","https://twitter.com/963kscs/status/969747550025773056/video/1",,"x21427600 16165719","963kscs michrod","en",,,"x969747550025773056","Blake Shelton’s pre show performance. Poor guy has the flu! Still rocking it for the crowd. -@michrod https://t.co/LzqoHlroqk",,,,,,,,,
"x970095228043612167",2018-03-04 00:35:00,"x1731034208","crook_citycoun","@iminfectious Have flu AGAIN! 3 times in last month <f0><U+009F><U+0098><U+00B7> And I had the flu shot","Twitter for iPhone","x970094982228054016","x895123010067324930","iminfectious",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x895123010067324930","iminfectious","en",,,,,,,,,,,,,
"x970095223773671425",2018-03-04 00:34:59,"x4937061","lizditz","RT @DrPanMD: ""'From one flu mom to another,' Hendricks wrote to Heather Murray that day. 'I, too, lost my babygirl to #flu.'""... https://t.…","Twitter for iPhone",,,,FALSE,TRUE,0,3,"flu",,,,,,,,,,,,,"x246961837","DrPanMD","en",,,"x970093988991549440","""'From one flu mom to another,' Hendricks wrote to Heather Murray that day. 'I, too, lost my babygirl to #flu.'""... https://t.co/P4uB8tLQGn",,,,,,,,,
"x970095217343893510",2018-03-04 00:34:57,"x21170004","reckingfolkie","@WynonnaFans Careful. Flu is hella bad this year.","Twitter for iPhone","x970094725029089281","x711273393614487552","WynonnaFans",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x711273393614487552","WynonnaFans","en",,,,,"https://api.twitter.com/1.1/geo/id/4af243ee8843d163.json","Bowleys Quarters","Bowleys Quarters, MD","city","United States","US",,,"-76.408371 -76.3617673 -76.3617673 -76.408371 39.298198 39.298198 39.34002 39.34002"
"x970095165703688193",2018-03-04 00:34:45,"x3941971937","ervin_deb","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone…","Twitter for iPad",,,,FALSE,TRUE,0,353,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,"x970049175428706315","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",,,,,,,,,
"x970095144752918528",2018-03-04 00:34:40,"x325381567","KatoKathy","Looks like the flu found it's way to me... <f0><U+009F><U+0098><U+00AD><f0><U+009F><U+0098><U+00AD><f0><U+009F><U+0098><U+00AD><f0><U+009F><U+0098><U+00B7>","Twitter Web Client",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970095136423084032",2018-03-04 00:34:38,"x176669190","RyanWGuitarist","@TheKingNappy Same way flu shots are also ""mercury free""","Twitter for Android","x970063472519098369","x292823930","TheKingNappy",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x292823930","TheKingNappy","en",,,,,,,,,,,,,
"x970095132853833728",2018-03-04 00:34:37,"x18917029","beckydewit","@KarenMKunkle Did you have the flu too?","Twitter Web Client","x970074891327361024","x35569009","KarenMKunkle",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x35569009","KarenMKunkle","en",,,,,,,,,,,,,
"x970095123605413888",2018-03-04 00:34:35,"x24816604","lefteyeii","@McDonalds wht do u do whn a kid getting over the flu wants a nuggets happy meal w apple slices and gets a cheeseburger and fries meal instead?? #drivethrufail","Twitter for iPhone",,"x71026122","McDonalds",FALSE,FALSE,0,0,"drivethrufail",,,,,,,,,,,,,"x71026122","McDonalds","en",,,,,,,,,,,,,
"x970095102763945990",2018-03-04 00:34:30,"x810907488761561088","Duffie_Watson","Life lesson: If you're struggling to breathe from the flu. Don't eat pnut butter crackers while watching Norm Macdonald and Rob Schneider in the penis episode of #realrob","Twitter for Android",,,,FALSE,FALSE,0,0,"realrob",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970095075828015104",2018-03-04 00:34:24,"x158871520","marabscott","@matthartrf Still recovering from the flu but I'll be there in spirit!","Twitter for Android","x970093141507239937","x1701908286","matthartrf",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x1701908286","matthartrf","en",,,,,,,,,,,,,
"x970095007544807425",2018-03-04 00:34:07,"x24353429","wb6772","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone…","Twitter for Android",,,,FALSE,TRUE,0,353,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,"x970049175428706315","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",,,,,,,,,
"x970094988389429248",2018-03-04 00:34:03,"x968316663266467840","GlendaSumner5","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone…","Twitter for Android",,,,FALSE,TRUE,0,353,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,"x970049175428706315","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",,,,,,,,,
"x970094926179389441",2018-03-04 00:33:48,"x859464155094409217","SMStevens10","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone…","Twitter for Android",,,,FALSE,TRUE,0,353,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,"x970049175428706315","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",,,,,,,,,
"x970094903761031168",2018-03-04 00:33:43,"x820660802252374018","JaneObjective","@slutmuffin0822 @JeffreeStar Not yet! But it's still on my Amazon list to purchase!  I got side-railed b the flu, then Tamiflu made matters worse, so yeah....it's been a rough past couple of days around here!","Twitter Web Client","x970072298618318848","x39983398","slutmuffin0822",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x39983398 18236230","slutmuffin0822 JeffreeStar","en",,,,,,,,,,,,,
"x970094902175522817",2018-03-04 00:33:42,"x6645652","danaherbert","I'm certain the reason I never get colds or the flu is that I eat fermented foods every single day. https://t.co/uhOwrKe7hv","Twitter Web Client",,,,FALSE,FALSE,0,0,,,"globalnews.ca/news/4050622/f…","https://t.co/uhOwrKe7hv","https://globalnews.ca/news/4050622/fermented-food-benefits/",,,,,,,,,,,"en",,,,,,,,,,,,,
"x970094791986950145",2018-03-04 00:33:16,"x3135628175","lisamsimonds","RT @WadeLMunday: Children still die from the flu in Tennessee. If you want to take public health seriously, expand Medicaid. Stop picking f…","Twitter for Android",,,,FALSE,TRUE,0,7,,,,,,,,,,,,,,"x1855220599","WadeLMunday","en",,,"x970088471158177793","Children still die from the flu in Tennessee. If you want to take public health seriously, expand Medicaid. Stop picking fights with kids. https://t.co/xIqY3WbZdG",,,,,,,,,
"x970094779060183047",2018-03-04 00:33:13,"x1400098328","Andrecortes1990","RT @cumartist: With all the flu's this year I decided to become a doctor! Open up and say ahhhhh https://t.co/pFbxkEcsP5","Twitter for Android",,,,FALSE,TRUE,0,124,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/969947348473405441/pu/img/zx3LMGIhlRBab0qZ.jpg","https://t.co/pFbxkEcsP5","https://twitter.com/cumartist/status/969948532231852032/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/969947348473405441/pu/img/zx3LMGIhlRBab0qZ.jpg","https://t.co/pFbxkEcsP5","https://twitter.com/cumartist/status/969948532231852032/video/1",,"x3205692447","cumartist","en",,,"x969948532231852032","With all the flu's this year I decided to become a doctor! Open up and say ahhhhh https://t.co/pFbxkEcsP5",,,,,,,,,
"x970094688517705729",2018-03-04 00:32:51,"x10039022","donhornsby","#Leadership Do Wellness Programs Make Employees More Productive? The Obvious Answer Is Yes. - Right now, we’re smack dab in the middle of flu season. I got sick a while back, and it took me weeks to shake it off. And virtually everyone in my Sioux Fal... https://t.co/i7fgd0WG6G","Hootsuite",,,,FALSE,FALSE,1,0,"Leadership",,"ow.ly/uVhX50gIg6O","https://t.co/i7fgd0WG6G","http://ow.ly/uVhX50gIg6O",,,,,,,,,,,"en",,,,,,,,,,,,,
"x970094678963113985",2018-03-04 00:32:49,"x54304734","daisydaaze","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone…","Twitter for iPhone",,,,FALSE,TRUE,0,353,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,"x970049175428706315","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",,,,,,,,,
"x970094669886578690",2018-03-04 00:32:47,"x514844073","ajc4jsu","Just talking today to @HeatherC4JSU , what if last year @erik_durham didn’t have the flu when we played L’ville? Agreed @Bdurham2112Barb ?","Twitter for iPhone",,,,FALSE,FALSE,2,1,,,,,,,,,,,,,,"x506317588 2384652733 2999013002","HeatherC4JSU erik_durham Bdurham2112Barb","en",,,,,"https://api.twitter.com/1.1/geo/id/3df4f427b5a60fea.json","San Antonio","San Antonio, TX","city","United States","US",,,"-98.778559 -98.302744 -98.302744 -98.778559 29.141956 29.141956 29.693046 29.693046"
"x970094642417909762",2018-03-04 00:32:40,"x2991634220","PreventionTips","RT @ycrehore: When caring for people who have the flu:Courtesy of CDC. https://t.co/9X0IoPKXDl https://t.co/MOHTTc4pGf","Twitter for iPhone",,,,FALSE,TRUE,0,1,,,"lnkd.in/e7HgFXT lnkd.in/etVBW8h","https://t.co/9X0IoPKXDl https://t.co/MOHTTc4pGf","https://lnkd.in/e7HgFXT https://lnkd.in/etVBW8h",,,,,,,,,"x1935397638","ycrehore","en",,,"x970014907763691520","When caring for people who have the flu:Courtesy of CDC. https://t.co/9X0IoPKXDl https://t.co/MOHTTc4pGf",,,,,,,,,
"x970094511128043520",2018-03-04 00:32:09,"x373637806","amstambaugh108","Well the flu has hit the Stambaugh household <f0><U+009F><U+00A4><U+0092><f0><U+009F><U+00A4><U+00A7>","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970094486209536000",2018-03-04 00:32:03,"x20651924","cao111","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone…","Twitter for iPhone",,,,FALSE,TRUE,0,353,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,"x970049175428706315","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",,,,,,,,,
"x970094477829275655",2018-03-04 00:32:01,"x7453822","Kiala","Guyssss I’ve had the flu for a week. I look like this. <U+263A><U+FE0F> https://t.co/wtBh1gKs3E","Twitter for iPhone","x970090679475908608","x7453822","Kiala",FALSE,FALSE,4,0,,,,,,"http://pbs.twimg.com/media/DXZ3x9-U8AAryEl.jpg","https://t.co/wtBh1gKs3E","https://twitter.com/Kiala/status/970094477829275655/photo/1","photo","http://pbs.twimg.com/media/DXZ3x9-U8AAryEl.jpg","https://t.co/wtBh1gKs3E","https://twitter.com/Kiala/status/970094477829275655/photo/1",,,,"en",,,,,,,,,,,,,
"x970094436657934336",2018-03-04 00:31:51,"x1398693902","NuclearButt","RT @DancingQueen_DQ: 17% funded! I feel like this is a Kickstarter I am promoting! But instead its just making sure I don't go into terribl…","TweetDeck",,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,"x17933479","DancingQueen_DQ","en",,,"x969809944974258176","17% funded! I feel like this is a Kickstarter I am promoting! But instead its just making sure I don't go into terrible debt over stupid bills! Please help! https://t.co/GOEv2mdAH3 via @gofundme",,,,,,,,,
